Task,Origin,Destination,Leg_Count,Legs,Assigned_Fleet,Seat_Capacity_Per_Leg,Seat_Capacity,Task_Capacity,Total_Fly_Minutes,Fly_Minutes,Passenger_Boardings,Expected_Passengers,Total_Sold,Total_Unmet,Expected_Load(%),Load_Factor(%),Attributed_Revenue,Revenue,Operating_Cost,Cost,Attributed_Profit,Profit,Avg_Shadow_Price,Max_Shadow_Price,Shadow_Price_Summary,Product_Count,Is_Overnight_Task,Is_Super_Flight,Recommendation_Tag,Recommendation_Reason
BA2523,QEY,TGP,1,BA2523QEYTGP,F0C0Y76,76,76,76,130,130,76.0,76.0,72.82,20.45,100.0,100.0,9480.42,9480.42,5178.33,5178.33,4302.09,4302.09,4.0375,4.0375,avg=4.04; max=4.04; positive_legs=1,16,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2526,TNG,QEY,1,BA2526TNGQEY,F0C0Y76,76,76,76,103,103,76.0,76.0,65.5,14.24,100.0,100.0,8101.15,8101.15,4102.83,4102.83,3998.32,3998.32,3.2725,3.2725,avg=3.27; max=3.27; positive_legs=1,37,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2532,GBU,QEY,1,BA2532GBUQEY,F0C0Y76,76,76,76,130,130,70.5,70.5,63.64,2.82,92.76,92.76,9524.49,9524.49,5178.33,5178.33,4346.16,4346.16,2.33,2.33,avg=2.33; max=2.33; positive_legs=1,26,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2533,QEY,GBU,1,BA2533QEYGBU,F0C0Y76,76,76,76,130,130,62.65,62.65,53.68,0.0,82.43,82.43,8058.7,8058.7,5178.33,5178.33,2880.37,2880.37,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,16,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2534,GBU,TFB,1,BA2534GBUTFB,F0C0Y76,76,76,76,152,152,62.1,62.1,56.62,0.0,81.71,81.71,8892.38,8892.38,6054.67,6054.67,2837.71,2837.71,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,16,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2537,QEY,CPJ,1,BA2537QEYCPJ,F0C0Y76,76,76,76,79,79,63.1,63.1,58.38,0.0,83.03,83.03,5540.85,5540.85,3146.83,3146.83,2394.02,2394.02,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,23,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2538,CPJ,QEY,1,BA2538CPJQEY,F12C12Y48,48,48,48,84,84,33.35,33.35,28.92,0.23,69.48,69.48,3447.57,3447.57,2671.2,2671.2,776.37,776.37,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,28,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2539,TFB,GBU,1,BA2539TFBGBU,F0C0Y76,76,76,76,146,146,76.0,76.0,69.6,17.35,100.0,100.0,11424.27,11424.27,5815.67,5815.67,5608.61,5608.61,5.6825,5.6825,avg=5.68; max=5.68; positive_legs=1,43,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2541,QEY,TNG,1,BA2541QEYTNG,F0C0Y76,76,76,76,103,103,76.0,76.0,68.51,20.95,100.0,100.0,8603.53,8603.53,4102.83,4102.83,4500.7,4500.7,3.24,3.24,avg=3.24; max=3.24; positive_legs=1,30,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2542,TFB,ZFH,1,BA2542TFBZFH,F0C0Y76,76,76,76,118,118,71.05,71.05,58.98,2.62,93.49,93.49,9916.75,9916.75,4700.33,4700.33,5216.42,5216.42,2.1625,2.1625,avg=2.16; max=2.16; positive_legs=1,46,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2543,ZFH,TFB,1,BA2543ZFHTFB,F0C0Y76,76,76,76,117,117,65.6,65.6,56.57,0.2,86.32,86.32,10282.47,10282.47,4660.5,4660.5,5621.97,5621.97,0.2625,0.2625,avg=0.26; max=0.26; positive_legs=1,30,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2544,QEY,TFB,1,BA2544QEYTFB,F16C0Y165,165,165,165,49,49,156.85,156.85,119.15,9.45,95.06,95.06,15823.71,15823.71,3758.3,3758.3,12065.41,12065.41,0.675,0.675,avg=0.68; max=0.68; positive_legs=1,211,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2545,TFB,QEY,1,BA2545TFBQEY,F16C0Y165,165,165,165,50,50,65.65,65.65,52.11,3.27,39.79,39.79,7049.96,7049.96,3835.0,3835.0,3214.96,3214.96,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,20,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2546,TKD,QEY,1,BA2546TKDQEY,F0C0Y76,76,76,76,120,120,73.55,73.55,71.05,7.55,96.78,96.78,10173.0,10173.0,4780.0,4780.0,5393.0,5393.0,3.4275,3.4275,avg=3.43; max=3.43; positive_legs=1,17,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2563,QEY,PBL,1,BA2563QEYPBL,F0C0Y76,76,76,76,124,124,64.8,64.8,59.1,0.7,85.26,85.26,7005.47,7005.47,4939.33,4939.33,2066.14,2066.14,0.5925,0.5925,avg=0.59; max=0.59; positive_legs=1,20,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2565,QEY,TNG,1,BA2565QEYTNG,F16C0Y165,165,165,165,104,104,143.15,143.15,127.85,0.0,86.76,86.76,14341.05,14341.05,7976.8,7976.8,6364.25,6364.25,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,31,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2570,QEY,TFB,1,BA2570QEYTFB,F16C0Y165,165,165,165,49,49,146.6,146.6,112.98,4.55,88.85,88.85,14390.28,14390.28,3758.3,3758.3,10631.98,10631.98,0.16,0.16,avg=0.16; max=0.16; positive_legs=1,155,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2571,QEY,PBL,1,BA2571QEYPBL,F0C0Y76,76,76,76,129,129,74.95,74.95,70.33,8.82,98.62,98.62,9559.88,9559.88,5138.5,5138.5,4421.38,4421.38,3.25,3.25,avg=3.25; max=3.25; positive_legs=1,24,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2573,TFB,QEY,1,BA2573TFBQEY,F16C0Y165,165,165,165,51,51,109.25,109.25,79.27,1.83,66.21,66.21,9454.61,9454.61,3911.7,3911.7,5542.91,5542.91,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,72,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2574,PBL,QEY,1,BA2574PBLQEY,F0C0Y76,76,76,76,113,113,39.55,39.55,39.55,0.0,52.04,52.04,4679.4,4679.4,4501.17,4501.17,178.23,178.23,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,7,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2576,TNG,QEY,1,BA2576TNGQEY,F0C0Y76,76,76,76,107,107,74.2,74.2,65.87,7.62,97.63,97.63,5955.57,5955.57,4262.17,4262.17,1693.41,1693.41,1.955,1.955,avg=1.96; max=1.96; positive_legs=1,20,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2579,ZFH,TFB,1,BA2579ZFHTFB,F0C0Y76,76,76,76,121,121,50.45,50.45,45.9,0.0,66.38,66.38,6934.85,6934.85,4819.83,4819.83,2115.02,2115.02,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,26,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2580,TFB,ZFH,1,BA2580TFBZFH,F0C0Y76,76,76,76,116,116,75.15,75.15,62.57,5.67,98.88,98.88,10739.15,10739.15,4620.67,4620.67,6118.48,6118.48,3.9775,3.9775,avg=3.98; max=3.98; positive_legs=1,42,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2583,ZFH,TFB,1,BA2583ZFHTFB,F0C0Y76,76,76,76,124,124,35.3,35.3,29.62,0.0,46.45,46.45,5244.57,5244.57,4939.33,4939.33,305.24,305.24,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,20,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2584,TFB,ZFH,1,BA2584TFBZFH,F0C0Y76,76,76,76,117,117,76.0,76.0,63.12,47.33,100.0,100.0,13214.45,13214.45,4660.5,4660.5,8553.95,8553.95,7.035,7.035,avg=7.03; max=7.03; positive_legs=1,83,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2589,QEY,PBL,1,BA2589QEYPBL,F0C0Y76,76,76,76,119,119,62.05,62.05,59.42,0.05,81.64,81.64,6872.25,6872.25,4740.17,4740.17,2132.08,2132.08,0.1025,0.1025,avg=0.10; max=0.10; positive_legs=1,13,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2593,QEY,CPJ,1,BA2593QEYCPJ,F12C12Y48,48,48,48,80,80,45.55,45.55,42.97,2.6,94.9,94.9,4760.25,4760.25,2544.0,2544.0,2216.25,2216.25,1.47,1.47,avg=1.47; max=1.47; positive_legs=1,31,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2594,TFB,HFH,1,BA2594TFBHFH,F12C12Y48,48,48,48,58,58,22.9,22.9,21.58,0.0,47.71,47.71,2642.52,2642.52,1844.4,1844.4,798.12,798.12,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,22,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2603,MBY,MBQ,1,BA2603MBYMBQ,F0C0Y76,76,76,76,160,160,47.0,47.0,40.33,0.0,61.84,61.84,6011.48,6011.48,6373.33,6373.33,-361.86,-361.86,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,7,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2604,MBQ,MBY,1,BA2604MBQMBY,F0C0Y76,76,76,76,177,177,74.95,74.95,70.2,4.67,98.62,98.62,11201.87,11201.87,7050.5,7050.5,4151.37,4151.37,4.3125,4.3125,avg=4.31; max=4.31; positive_legs=1,17,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2610,PBL,QEY,1,BA2610PBLQEY,F0C0Y76,76,76,76,115,115,62.25,62.25,59.48,0.0,81.91,81.91,6365.73,6365.73,4580.83,4580.83,1784.89,1784.89,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,16,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2614,TGP,QEY,1,BA2614TGPQEY,F0C0Y76,76,76,76,127,127,76.0,76.0,73.12,53.48,100.0,100.0,10720.33,10720.33,5058.83,5058.83,5661.49,5661.49,5.13,5.13,avg=5.13; max=5.13; positive_legs=1,31,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2617,QEY,TKD,1,BA2617QEYTKD,F0C0Y76,76,76,76,125,125,63.0,63.0,53.6,0.0,82.89,82.89,7380.12,7380.12,4979.17,4979.17,2400.96,2400.96,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,27,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2618,TNG,QEY,1,BA2618TNGQEY,F0C0Y76,76,76,76,103,103,76.0,76.0,59.8,19.51,100.0,100.0,8481.27,8481.27,4102.83,4102.83,4378.44,4378.44,3.37,3.37,avg=3.37; max=3.37; positive_legs=1,33,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2624,QEY,TFB,1,BA2624QEYTFB,F16C0Y165,165,165,165,50,50,164.45,164.45,109.12,12.71,99.67,99.67,13410.8,13410.8,3835.0,3835.0,9575.8,9575.8,0.4925,0.4925,avg=0.49; max=0.49; positive_legs=1,230,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2627,TFB,QEY,1,BA2627TFBQEY,F12C12Y48,48,48,48,49,49,47.45,47.45,36.26,6.07,98.85,98.85,4695.77,4695.77,1558.2,1558.2,3137.57,3137.57,1.925,1.925,avg=1.93; max=1.93; positive_legs=1,47,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2629,TFB,QEY,1,BA2629TFBQEY,F0C0Y76,76,76,76,50,50,53.45,53.45,34.95,2.05,70.33,70.33,5825.6,5825.6,1991.67,1991.67,3833.93,3833.93,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,43,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2631,TFB,QEY,1,BA2631TFBQEY,F16C0Y165,165,165,165,51,51,28.15,28.15,22.48,0.68,17.06,17.06,2839.0,2839.0,3911.7,3911.7,-1072.7,-1072.7,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,11,0,0,Review_Schedule,"Low load, weak scarcity signal, and limited commercial support suggest a schedule review."
BA2632,TNG,QEY,1,BA2632TNGQEY,F0C0Y76,76,76,76,103,103,64.1,64.1,56.75,0.0,84.34,84.34,6668.97,6668.97,4102.83,4102.83,2566.14,2566.14,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,18,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2633,QEY,TNG,1,BA2633QEYTNG,F0C0Y76,76,76,76,103,103,76.0,76.0,62.07,21.3,100.0,100.0,8691.25,8691.25,4102.83,4102.83,4588.42,4588.42,3.625,3.625,avg=3.62; max=3.62; positive_legs=1,36,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2634,TGP,QEY,1,BA2634TGPQEY,F0C0Y76,76,76,76,126,126,76.0,76.0,74.83,24.49,100.0,100.0,9782.68,9782.68,5019.0,5019.0,4763.68,4763.68,4.8375,4.8375,avg=4.84; max=4.84; positive_legs=1,21,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2636,PBL,QEY,1,BA2636PBLQEY,F12C12Y48,48,48,48,117,117,48.0,48.0,46.03,8.82,100.0,100.0,5195.25,5195.25,3720.6,3720.6,1474.65,1474.65,3.8375,3.8375,avg=3.84; max=3.84; positive_legs=1,19,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2637,TFB,PBL,1,BA2637TFBPBL,F0C0Y76,76,76,76,150,150,74.55,74.55,73.7,6.75,98.09,98.09,9690.02,9690.02,5975.0,5975.0,3715.02,3715.02,3.0375,3.0375,avg=3.04; max=3.04; positive_legs=1,16,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2638,PBL,TFB,1,BA2638PBLTFB,F0C0Y76,76,76,76,140,140,76.0,76.0,61.73,35.9,100.0,100.0,8701.28,8701.28,5576.67,5576.67,3124.61,3124.61,4.05,4.05,avg=4.05; max=4.05; positive_legs=1,38,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2642,QEY,TFB,1,BA2642QEYTFB,F0C0Y76,76,76,76,47,47,69.95,69.95,49.33,5.46,92.04,92.04,6287.16,6287.16,1872.17,1872.17,4414.99,4414.99,0.6625,0.6625,avg=0.66; max=0.66; positive_legs=1,74,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2645,QEY,TNG,1,BA2645QEYTNG,F0C0Y76,76,76,76,105,105,67.7,67.7,56.29,1.15,89.08,89.08,6909.87,6909.87,4182.5,4182.5,2727.37,2727.37,0.32,0.32,avg=0.32; max=0.32; positive_legs=1,29,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2670,TFB,ZMX,1,BA2670TFBZMX,F0C0Y76,76,76,76,60,60,76.0,76.0,70.22,14.18,100.0,100.0,11445.85,11445.85,2390.0,2390.0,9055.85,9055.85,5.125,5.125,avg=5.12; max=5.12; positive_legs=1,42,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2700,NGS,MBY,1,BA2700NGSMBY,F16C0Y165,165,165,165,134,134,152.45,152.45,152.45,1.65,92.39,92.39,19812.56,19812.56,10277.8,10277.8,9534.76,9534.76,0.5303,0.5303,avg=0.53; max=0.53; positive_legs=1,9,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0051,GBJ,GBJ,2,AA0051GBJCSX -> AA0051BODGBJ,F12C12Y48,48,48,96,142,142,69.1,69.1,55.5,20.81,71.98,71.98,12186.92,12186.92,4515.6,4515.6,7671.32,7671.32,2.78,5.56,avg=2.78; max=5.56; positive_legs=1,81,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0052,GBJ,GBJ,2,AA0052GBJBOD -> AA0052CSXGBJ,F12C12Y48,48,48,96,131,131,51.05,51.05,51.05,0.0,53.18,53.18,8527.15,8527.15,4165.8,4165.8,4361.35,4361.35,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,13,0,1,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
super_AA0055,CSX,GBJ,4,AA0055CSXBOD -> AA0055GBJTDD -> AA0055TDDCSX -> AA0055BODGBJ,F12C12Y48,48,48,192,290,290,95.85,95.85,92.85,4.23,49.92,49.92,20304.65,20304.65,9222.0,9222.0,11082.65,11082.65,1.0356,2.8325,avg=1.04; max=2.83; positive_legs=2,30,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0060,LUO,LUO,2,AA0060LUOTFB -> AA0060KOVLUO,F12C12Y48,48,48,96,171,171,92.2,92.2,87.95,11.8,96.04,96.04,17003.2,17003.2,5437.8,5437.8,11565.4,11565.4,4.3213,6.1425,avg=4.32; max=6.14; positive_legs=2,30,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0061,KOV,BOD,4,AA0061KOVZBL -> AA0061TFBKOV -> AA0061ZBLDEW -> AA0061DEWBOD,F12C12Y48,48,48,192,298,298,100.8,100.8,90.51,16.12,52.5,52.5,17679.49,17679.49,9476.4,9476.4,8203.09,8203.09,2.3781,9.5125,avg=2.38; max=9.51; positive_legs=1,69,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0062,BOD,LUO,5,AA0062BODKOV -> AA0062GBJBOD -> AA0062KOVTJU -> AA0062LUOTFB -> AA0062TJULUO,F0C0Y76,76,76,380,369,369,240.0,240.0,223.38,59.0,63.16,63.16,40107.0,40107.0,14698.5,14698.5,25408.5,25408.5,2.491,8.205,avg=2.49; max=8.21; positive_legs=2,70,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0064,KOV,KOV,5,AA0064KOVQTH -> AA0064LUOTFB -> AA0064QTHXSH -> AA0064XSHLUO -> AA0064BODKOV,F0C0Y76,76,76,380,321,321,134.5,134.5,124.55,6.3,35.39,35.39,23825.53,23825.53,12786.5,12786.5,11039.03,11039.03,0.6655,3.3275,avg=0.67; max=3.33; positive_legs=1,56,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0065,KOV,QTH,5,AA0065KOVBOD -> AA0065LUOXSH -> AA0065QTHKOV -> AA0065TFBLUO -> AA0065XSHQTH,F0C0Y76,76,76,380,326,326,148.5,148.5,131.78,3.8,39.08,39.08,27894.68,27894.68,12985.67,12985.67,14909.02,14909.02,0.2165,1.0825,avg=0.22; max=1.08; positive_legs=1,60,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0066,BOD,KOV,4,AA0066BODDEW -> AA0066DEWZBL -> AA0066KOVTFB -> AA0066ZBLKOV,F12C12Y48,48,48,192,286,286,86.25,86.25,79.2,1.43,44.92,44.92,14075.72,14075.72,9094.8,9094.8,4980.92,4980.92,0.1494,0.5975,avg=0.15; max=0.60; positive_legs=1,43,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0067,LUO,BOD,4,AA0067LUOTJU -> AA0067TFBLUO -> AA0067TJUKOV -> AA0067KOVBOD,F0C0Y76,76,76,304,305,305,181.5,181.5,158.12,51.4,59.7,59.7,33276.73,33276.73,12149.17,12149.17,21127.56,21127.56,3.0306,9.11,avg=3.03; max=9.11; positive_legs=2,64,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0069,TFB,KOV,2,AA0069TFBLUO -> AA0069LUOKOV,F12C12Y48,48,48,96,175,175,66.85,66.85,58.23,4.25,69.64,69.64,12285.12,12285.12,5565.0,5565.0,6720.12,6720.12,2.2362,4.4725,avg=2.24; max=4.47; positive_legs=1,37,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0070,BOD,TJU,2,AA0070BODKOV -> AA0070KOVTJU,F0C0Y76,76,76,152,143,143,98.15,98.15,91.71,2.67,64.57,64.57,16696.63,16696.63,5696.17,5696.17,11000.47,11000.47,1.3938,2.7875,avg=1.39; max=2.79; positive_legs=1,34,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0073,TJU,BOD,2,AA0073TJUKOV -> AA0073KOVBOD,F0C0Y76,76,76,152,140,140,103.95,103.95,96.47,3.4,68.39,68.39,17884.22,17884.22,5576.67,5576.67,12307.56,12307.56,1.695,3.39,avg=1.69; max=3.39; positive_legs=1,38,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0151,BOD,PNF,3,AA0151BODPUA -> AA0151PNFBOD -> AA0151PUAPNF,F12C12Y48,48,48,144,220,220,66.8,66.8,66.67,10.5,46.39,46.39,16485.63,16485.63,6996.0,6996.0,9489.63,9489.63,2.785,8.355,avg=2.78; max=8.35; positive_legs=1,16,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0152,PNF,PNF,3,AA0152PNFPUA -> AA0152PUABOD -> AA0152BODPNF,F0C0Y76,76,76,228,222,222,128.75,128.75,121.23,1.7,56.47,56.47,28178.0,28178.0,8843.0,8843.0,19335.0,19335.0,0.4083,0.9625,avg=0.41; max=0.96; positive_legs=2,27,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0153,BOD,PNF,3,AA0153BODPUA -> AA0153PNFBOD -> AA0153PUAPNF,F12C12Y48,48,48,144,218,218,56.0,56.0,53.85,0.0,38.89,38.89,13203.35,13203.35,6932.4,6932.4,6270.95,6270.95,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,26,0,1,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
super_AA0220,TGP,TGP,2,AA0220TGPQWS -> AA0220TFBTGP,F0C0Y76,76,76,152,344,344,151.6,151.6,142.77,129.0,99.74,99.74,23818.0,23818.0,13702.67,13702.67,10115.33,10115.33,5.8913,6.4525,avg=5.89; max=6.45; positive_legs=2,32,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0225,TKE,QEY,2,AA0225TKETGP -> AA0225TGPQEY,F16C0Y165,165,165,330,292,292,301.25,301.25,263.7,6.45,91.29,91.29,43744.63,43744.63,22396.4,22396.4,21348.23,21348.23,1.845,3.595,avg=1.85; max=3.60; positive_legs=2,50,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0226,TFB,HEM,2,AA0226TFBTKD -> AA0226TKDHEM,F16C0Y165,165,165,330,333,333,281.65,281.65,273.49,3.7,85.35,85.35,37769.88,37769.88,25541.1,25541.1,12228.78,12228.78,0.7012,1.075,avg=0.70; max=1.07; positive_legs=2,41,1,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0227,TKD,TKD,2,AA0227TKDTFB -> AA0227HEMTKD,F16C0Y165,165,165,330,360,360,310.95,310.95,300.27,29.77,94.23,94.23,43944.85,43944.85,27612.0,27612.0,16332.85,16332.85,3.595,6.4125,avg=3.59; max=6.41; positive_legs=2,34,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0231,TGP,TGP,2,AA0231TGPTFB -> AA0231QWSTGP,F0C0Y76,76,76,152,346,346,151.55,151.55,136.95,33.3,99.7,99.7,21900.0,21900.0,13782.33,13782.33,8117.67,8117.67,5.4,6.835,avg=5.40; max=6.84; positive_legs=2,30,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0232,TBO,TBO,2,AA0232TBOTKE -> AA0232TFBTBO,F16C0Y165,165,165,330,284,284,220.05,220.05,207.23,0.71,66.68,66.68,30877.65,30877.65,21782.8,21782.8,9094.85,9094.85,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,39,0,1,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
super_AA0233,TKE,TFB,2,AA0233TKETBO -> AA0233TBOTFB,F16C0Y165,165,165,330,294,294,260.6,260.6,241.5,1.1,78.97,78.97,46975.48,46975.48,22549.8,22549.8,24425.68,24425.68,0.1775,0.355,avg=0.18; max=0.36; positive_legs=1,58,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0234,TGP,TGP,2,AA0234TGPTKE -> AA0234QEYTGP,F16C0Y165,165,165,330,298,298,229.1,229.1,222.75,2.23,69.42,69.42,29273.7,29273.7,22856.6,22856.6,6417.1,6417.1,0.7825,1.565,avg=0.78; max=1.57; positive_legs=1,27,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
super_AA0244,TFB,NFY,2,AA0244TFBMBY -> AA0244MBYNFY,F16C0Y165,165,165,330,364,364,330.0,330.0,317.21,67.96,100.0,100.0,46895.32,46895.32,27918.8,27918.8,18976.52,18976.52,5.2225,6.365,avg=5.22; max=6.37; positive_legs=2,54,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0245,NFY,TFB,2,AA0245NFYMBY -> AA0245MBYTFB,F16C0Y165,165,165,330,404,404,318.85,318.85,317.35,76.23,96.62,96.62,43466.83,43466.83,30986.8,30986.8,12480.03,12480.03,4.155,6.55,avg=4.16; max=6.55; positive_legs=2,30,0,1,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0302,TGP,TGP,2,AA0302TGPQTQ -> AA0302TFBTGP,F16C0Y165,165,165,330,211,211,194.65,194.65,176.97,2.9,58.98,58.98,21759.57,21759.57,16183.7,16183.7,5575.87,5575.87,0.835,1.67,avg=0.84; max=1.67; positive_legs=1,36,0,1,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
