Product,Max_Demand,Sold_Tickets,Legs,Tasks,Assigned_Fleets
P043773,0.33,0.33,BA2473TFBQEY -> BA2381ZZKTFB,super_BA2473 -> BA2381,F0C0Y76 -> F0C0Y76
P043776,0.67,0.67,BA2473TFBQEY -> BA2381ZZKTFB,super_BA2473 -> BA2381,F0C0Y76 -> F0C0Y76
P043787,0.33,0.33,BA2635TFBQEY -> BA2381ZZKTFB,super_BA2635 -> BA2381,F0C0Y76 -> F0C0Y76
P043791,0.85,0.85,BA2015TFBQEY -> BA2383ZZKTFB,BA2015 -> BA2383,F16C0Y165 -> F12C0Y112
P043798,0.42,0.42,BA2015TFBQEY -> BA2383ZZKTFB,BA2015 -> BA2383,F16C0Y165 -> F12C0Y112
P043802,0.33,0.33,BA2151TFBQEY -> BA2385ZZKTFB,BA2151 -> BA2385,F0C0Y76 -> F0C0Y76
P043806,0.65,0.65,BA2151TFBQEY -> BA2385ZZKTFB,BA2151 -> BA2385,F0C0Y76 -> F0C0Y76
P043817,0.33,0.33,BA2181TFBQEY -> BA2385ZZKTFB,BA2181 -> BA2385,F0C0Y76 -> F0C0Y76
P043828,0.33,0.33,BA2573TFBQEY -> BA2387ZZKTFB,BA2573 -> BA2387,F16C0Y165 -> F12C12Y48
P043830,0.66,0.66,BA2573TFBQEY -> BA2387ZZKTFB,BA2573 -> BA2387,F16C0Y165 -> F12C12Y48
P043839,0.66,0.66,BA2055TFBQEY -> BA2389ZZKTFB,BA2055 -> BA2389,F16C0Y165 -> F16C0Y165
P043853,0.28,0.28,BA2135TFBQEY -> BA2389ZZKTFB,BA2135 -> BA2389,F16C0Y165 -> F16C0Y165
P043858,1.33,1.33,AA0630TFBQIY -> BA2381ZZKTFB,AA0630 -> BA2381,F16C0Y165 -> F0C0Y76
P043869,4.12,4.12,AA0636TFBQIY -> BA2383ZZKTFB,AA0636 -> BA2383,F16C0Y165 -> F12C0Y112
P043880,1.33,1.33,AA0638TFBQIY -> BA2385ZZKTFB,AA0638 -> BA2385,F16C0Y165 -> F0C0Y76
P043887,0.68,0.68,AA0638TFBQIY -> BA2385ZZKTFB,AA0638 -> BA2385,F16C0Y165 -> F0C0Y76
P043891,0.7,0.7,AA0642TFBQIY -> BA2387ZZKTFB,AA0642 -> BA2387,F0C0Y76 -> F12C12Y48
P043901,1.6,1.6,BA2381ZZKTFB,BA2381,F0C0Y76
P043902,11.19,11.19,BA2381ZZKTFB,BA2381,F0C0Y76
P043903,0.67,0.67,BA2381ZZKTFB,BA2381,F0C0Y76
P043904,3.45,3.45,BA2381ZZKTFB,BA2381,F0C0Y76
P043905,9.3,9.3,BA2381ZZKTFB,BA2381,F0C0Y76
P043907,2.56,2.56,BA2381ZZKTFB,BA2381,F0C0Y76
P043908,1.02,1.02,BA2381ZZKTFB,BA2381,F0C0Y76
P043909,1.98,1.98,BA2381ZZKTFB,BA2381,F0C0Y76
P043910,4.49,4.49,BA2381ZZKTFB,BA2381,F0C0Y76
P043911,2.18,2.18,BA2381ZZKTFB,BA2381,F0C0Y76
P043912,1.45,1.45,BA2383ZZKTFB,BA2383,F12C0Y112
P043913,15.53,15.53,BA2383ZZKTFB,BA2383,F12C0Y112
P043914,0.33,0.33,BA2383ZZKTFB,BA2383,F12C0Y112
P043915,11.69,11.69,BA2383ZZKTFB,BA2383,F12C0Y112
P043916,12.72,12.72,BA2383ZZKTFB,BA2383,F12C0Y112
P043917,1.22,1.22,BA2383ZZKTFB,BA2383,F12C0Y112
P043918,6.1,6.1,BA2383ZZKTFB,BA2383,F12C0Y112
P043919,0.73,0.73,BA2383ZZKTFB,BA2383,F12C0Y112
P043920,5.32,5.32,BA2383ZZKTFB,BA2383,F12C0Y112
P043921,10.26,10.26,BA2383ZZKTFB,BA2383,F12C0Y112
P043922,2.56,2.56,BA2383ZZKTFB,BA2383,F12C0Y112
P043924,3.36,3.36,BA2385ZZKTFB,BA2385,F0C0Y76
P043926,3.44,3.44,BA2385ZZKTFB,BA2385,F0C0Y76
P043927,13.33,13.33,BA2385ZZKTFB,BA2385,F0C0Y76
P043929,1.84,1.84,BA2385ZZKTFB,BA2385,F0C0Y76
P043930,0.78,0.78,BA2385ZZKTFB,BA2385,F0C0Y76
P043931,3.75,3.75,BA2385ZZKTFB,BA2385,F0C0Y76
P043932,3.58,3.58,BA2385ZZKTFB,BA2385,F0C0Y76
P043933,0.57,0.57,BA2385ZZKTFB,BA2385,F0C0Y76
P043934,0.57,0.57,BA2387ZZKTFB,BA2387,F12C12Y48
P043935,0.34,0.34,BA2387ZZKTFB,BA2387,F12C12Y48
P043936,0.46,0.46,BA2387ZZKTFB,BA2387,F12C12Y48
P043937,3.19,3.19,BA2387ZZKTFB,BA2387,F12C12Y48
P043938,1.99,1.99,BA2387ZZKTFB,BA2387,F12C12Y48
P043939,0.32,0.32,BA2387ZZKTFB,BA2387,F12C12Y48
P043940,2.22,2.22,BA2387ZZKTFB,BA2387,F12C12Y48
P043942,1.33,1.33,BA2387ZZKTFB,BA2387,F12C12Y48
P043943,1.0,1.0,BA2387ZZKTFB,BA2387,F12C12Y48
P043944,1.33,1.33,BA2387ZZKTFB,BA2387,F12C12Y48
P043945,0.49,0.49,BA2389ZZKTFB,BA2389,F16C0Y165
P043946,0.24,0.24,BA2389ZZKTFB,BA2389,F16C0Y165
P043948,3.25,3.25,BA2389ZZKTFB,BA2389,F16C0Y165
P043949,4.01,4.01,BA2389ZZKTFB,BA2389,F16C0Y165
P043951,1.66,1.66,BA2389ZZKTFB,BA2389,F16C0Y165
P043952,0.26,0.26,BA2389ZZKTFB,BA2389,F16C0Y165
P043953,5.14,5.14,BA2389ZZKTFB,BA2389,F16C0Y165
P043955,4.89,4.89,BA2389ZZKTFB,BA2389,F16C0Y165
P043957,0.73,0.73,AA0504TFBTOB -> BA2381ZZKTFB,AA0504 -> BA2381,F16C0Y165 -> F0C0Y76
P043959,0.41,0.41,AA0504TFBTOB -> BA2381ZZKTFB,AA0504 -> BA2381,F16C0Y165 -> F0C0Y76
P043960,1.4,1.4,AA0504TFBTOB -> BA2381ZZKTFB,AA0504 -> BA2381,F16C0Y165 -> F0C0Y76
P043968,1.45,1.45,AA0508TFBTOB -> BA2383ZZKTFB,AA0508 -> BA2383,F16C0Y165 -> F12C0Y112
P043986,3.04,3.04,AA0512TFBTOB -> BA2385ZZKTFB,AA0512 -> BA2385,F16C0Y165 -> F0C0Y76
P043990,0.39,0.39,AA0516TFBTOB -> BA2387ZZKTFB,AA0516 -> BA2387,F0C0Y76 -> F12C12Y48
P043992,0.38,0.38,AA0516TFBTOB -> BA2387ZZKTFB,AA0516 -> BA2387,F0C0Y76 -> F12C12Y48
P043997,0.45,0.45,AA0516TFBTOB -> BA2387ZZKTFB,AA0516 -> BA2387,F0C0Y76 -> F12C12Y48
P044000,0.27,0.27,AA0137QEYBOD -> BA2538CPJQEY,AA0137 -> BA2538,F16C0Y165 -> F12C12Y48
P044001,0.47,0.47,AA0137QEYBOD -> BA2538CPJQEY,AA0137 -> BA2538,F16C0Y165 -> F12C12Y48
P044004,0.24,0.24,AA0137QEYBOD -> BA2538CPJQEY,AA0137 -> BA2538,F16C0Y165 -> F12C12Y48
P044010,0.21,0.21,AA0137QEYBOD -> BA2538CPJQEY,AA0137 -> BA2538,F16C0Y165 -> F12C12Y48
P044012,0.32,0.32,BA2356QEYHFH -> BA2538CPJQEY,BA2356 -> BA2538,F0C0Y76 -> F12C12Y48
P044020,0.33,0.33,BA2356QEYHFH -> BA2538CPJQEY,BA2356 -> BA2538,F0C0Y76 -> F12C12Y48
P044027,0.4,0.4,AA0568QEYMBY -> BA2538CPJQEY,AA0568 -> BA2538,F16C0Y165 -> F12C12Y48
P044030,1.39,1.39,AA0568QEYMBY -> BA2538CPJQEY,AA0568 -> BA2538,F16C0Y165 -> F12C12Y48
P044031,0.33,0.33,AA0568QEYMBY -> BA2538CPJQEY,AA0568 -> BA2538,F16C0Y165 -> F12C12Y48
P044033,0.65,0.65,BA2093QEYNGS -> BA2538CPJQEY,BA2093 -> BA2538,F16C0Y165 -> F12C12Y48
P044035,0.29,0.29,BA2093QEYNGS -> BA2538CPJQEY,BA2093 -> BA2538,F16C0Y165 -> F12C12Y48
P044044,4.49,4.49,BA2538CPJQEY,BA2538,F12C12Y48
P044045,4.25,4.25,BA2538CPJQEY,BA2538,F12C12Y48
P044046,0.33,0.33,BA2538CPJQEY,BA2538,F12C12Y48
P044047,1.76,1.76,BA2538CPJQEY,BA2538,F12C12Y48
P044048,1.61,1.61,BA2538CPJQEY,BA2538,F12C12Y48
P044049,3.29,3.29,BA2538CPJQEY,BA2538,F12C12Y48
P044051,1.53,1.53,BA2538CPJQEY,BA2538,F12C12Y48
P044052,4.53,4.53,BA2538CPJQEY,BA2538,F12C12Y48
P044054,0.58,0.58,BA2538CPJQEY,BA2538,F12C12Y48
P044056,0.84,0.84,BA2645QEYTNG -> BA2538CPJQEY,BA2645 -> BA2538,F0C0Y76 -> F12C12Y48
P044057,0.2,0.2,BA2645QEYTNG -> BA2538CPJQEY,BA2645 -> BA2538,F0C0Y76 -> F12C12Y48
P044059,0.2,0.2,BA2645QEYTNG -> BA2538CPJQEY,BA2645 -> BA2538,F0C0Y76 -> F12C12Y48
P044061,0.97,0.97,BA2645QEYTNG -> BA2538CPJQEY,BA2645 -> BA2538,F0C0Y76 -> F12C12Y48
P044063,1.85,1.85,BA2645QEYTNG -> BA2538CPJQEY,BA2645 -> BA2538,F0C0Y76 -> F12C12Y48
P044065,0.2,0.2,BA2645QEYTNG -> BA2538CPJQEY,BA2645 -> BA2538,F0C0Y76 -> F12C12Y48
P044074,0.68,0.68,AA0119TFBBOD -> BA2170QEYTFB -> BA2609FVHQEY,AA0119 -> BA2170 -> super_BA2609,F0C0Y76 -> F0C0Y76 -> F12C12Y48
P044077,0.24,0.24,BA2140TFBCPJ -> BA2044QEYTFB -> BA2609FVHQEY,BA2140 -> BA2044 -> super_BA2609,F0C0Y76 -> F12C12Y48 -> F12C12Y48
P044088,0.24,0.24,BA2140TFBCPJ -> BA2170QEYTFB -> BA2609FVHQEY,BA2140 -> BA2170 -> super_BA2609,F0C0Y76 -> F0C0Y76 -> F12C12Y48
P044099,0.25,0.25,BA2223QEYCPJ -> BA2609FVHQEY,BA2223 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044101,1.61,1.61,BA2223QEYCPJ -> BA2609FVHQEY,BA2223 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044107,0.05,0.05,BA2223QEYCPJ -> BA2609FVHQEY,BA2223 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044108,0.84,0.84,BA2223QEYCPJ -> BA2609FVHQEY,BA2223 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044109,0.81,0.81,BA2223QEYCPJ -> BA2609FVHQEY,BA2223 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044120,0.37,0.37,AA3454QEYCVS -> BA2609FVHQEY,AA3454 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044122,0.38,0.38,AA0618TFBMBT -> BA2642QEYTFB -> BA2609FVHQEY,AA0618 -> BA2642 -> super_BA2609,F16C0Y165 -> F0C0Y72 -> F12C12Y48
P044141,0.71,0.71,AA0568QEYMBY -> BA2609FVHQEY,AA0568 -> super_BA2609,F16C0Y165 -> F12C12Y48
P044151,1.12,1.12,AA0476TFBMBY -> BA2170QEYTFB -> BA2609FVHQEY,AA0476 -> BA2170 -> super_BA2609,F16C0Y165 -> F0C0Y76 -> F12C12Y48
P044155,2.25,2.25,BA2609FVHPBL,,
P044156,0.37,0.37,BA2609FVHPBL,,
P044162,5.5,5.5,BA2609FVHPBL,,
P044173,0.84,0.84,BA2563QEYPBL -> BA2609FVHQEY,BA2563 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044178,0.89,0.89,AA3462QEYPOU -> BA2609FVHQEY,AA3462 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044187,1.05,1.05,BA2609FVHQEY,super_BA2609,F12C12Y48
P044188,6.55,6.55,BA2609FVHQEY,super_BA2609,F12C12Y48
P044189,3.01,3.01,BA2609FVHQEY,super_BA2609,F12C12Y48
P044190,9.08,9.08,BA2609FVHQEY,super_BA2609,F12C12Y48
P044191,1.98,1.98,BA2609FVHQEY,super_BA2609,F12C12Y48
P044192,0.34,0.34,BA2609FVHQEY,super_BA2609,F12C12Y48
P044195,3.64,3.64,BA2609FVHQEY,super_BA2609,F12C12Y48
P044196,2.08,2.08,BA2609FVHQEY,super_BA2609,F12C12Y48
P044197,2.02,2.02,BA2609FVHQEY,super_BA2609,F12C12Y48
P044199,0.78,0.78,AA0498TFBTBO -> BA2170QEYTFB -> BA2609FVHQEY,AA0498 -> BA2170 -> super_BA2609,F0C0Y76 -> F0C0Y76 -> F12C12Y48
P044216,0.29,0.29,BA2044QEYTFB -> BA2609FVHQEY,BA2044 -> super_BA2609,F12C12Y48 -> F12C12Y48
P044220,0.23,0.23,BA2132QEYTFB -> BA2609FVHQEY,BA2132 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044231,0.48,0.48,BA2170QEYTFB -> BA2609FVHQEY,BA2170 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044238,0.32,0.32,BA2170QEYTFB -> BA2609FVHQEY,BA2170 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044243,0.69,0.69,BA2517QEYTGP -> BA2609FVHQEY,BA2517 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044244,0.44,0.44,BA2517QEYTGP -> BA2609FVHQEY,BA2517 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044247,0.37,0.37,BA2517QEYTGP -> BA2609FVHQEY,BA2517 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044254,1.04,1.04,AA0404QEYTKD -> BA2609FVHQEY,AA0404 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044275,0.19,0.19,BA2633QEYTNG -> BA2609FVHQEY,BA2633 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044278,1.53,1.53,BA2633QEYTNG -> BA2609FVHQEY,BA2633 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044279,0.32,0.32,BA2633QEYTNG -> BA2609FVHQEY,BA2633 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044283,0.72,0.72,BA2633QEYTNG -> BA2609FVHQEY,BA2633 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044284,0.38,0.38,BA2633QEYTNG -> BA2609FVHQEY,BA2633 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044287,3.61,0.79,AA0584QEYTOB -> BA2609FVHQEY,AA0584 -> super_BA2609,F0C0Y76 -> F12C12Y48
P044298,1.67,1.67,AA0137QEYBOD -> BA2532GBUQEY,AA0137 -> BA2532,F16C0Y165 -> F0C0Y76
P044300,1.08,1.08,AA0137QEYBOD -> BA2532GBUQEY,AA0137 -> BA2532,F16C0Y165 -> F0C0Y76
P044301,0.02,0.02,AA0137QEYBOD -> BA2532GBUQEY,AA0137 -> BA2532,F16C0Y165 -> F0C0Y76
P044305,0.02,0.02,AA0137QEYBOD -> BA2532GBUQEY,AA0137 -> BA2532,F16C0Y165 -> F0C0Y76
P044306,0.23,0.23,AA0137QEYBOD -> BA2532GBUQEY,AA0137 -> BA2532,F16C0Y165 -> F0C0Y76
P044307,0.32,0.32,AA0137QEYBOD -> BA2532GBUQEY,AA0137 -> BA2532,F16C0Y165 -> F0C0Y76
P044309,1.26,1.26,AA0731TFBBOD -> BA2534GBUTFB,super_AA0731 -> BA2534,F16C0Y165 -> F0C0Y76
P044311,0.34,0.34,AA0731TFBBOD -> BA2534GBUTFB,super_AA0731 -> BA2534,F16C0Y165 -> F0C0Y76
P044327,1.01,1.01,BA2064TFBFBU -> BA2044QEYTFB -> BA2532GBUQEY,BA2064 -> BA2044 -> BA2532,F0C0Y76 -> F12C12Y48 -> F0C0Y76
P044336,1.02,1.02,BA2064TFBFBU -> BA2170QEYTFB -> BA2532GBUQEY,BA2064 -> BA2170 -> BA2532,F0C0Y76 -> F0C0Y76 -> F0C0Y76
P044345,0.33,0.33,BA2134TFBFBU -> BA2534GBUTFB,BA2134 -> BA2534,F0C0Y76 -> F0C0Y76
P044347,1.99,1.99,BA2134TFBFBU -> BA2534GBUTFB,BA2134 -> BA2534,F0C0Y76 -> F0C0Y76
P044349,2.49,2.49,BA2134TFBFBU -> BA2534GBUTFB,BA2134 -> BA2534,F0C0Y76 -> F0C0Y76
P044352,1.3,1.3,BA2532GBUQEY,BA2532,F0C0Y76
P044353,17.59,17.59,BA2532GBUQEY,BA2532,F0C0Y76
P044354,3.83,3.83,BA2532GBUQEY,BA2532,F0C0Y76
P044355,10.37,10.37,BA2532GBUQEY,BA2532,F0C0Y76
P044356,0.92,0.92,BA2532GBUQEY,BA2532,F0C0Y76
P044358,5.05,5.05,BA2532GBUQEY,BA2532,F0C0Y76
P044360,19.91,19.91,BA2532GBUQEY,BA2532,F0C0Y76
P044362,1.01,1.01,BA2532GBUQEY,BA2532,F0C0Y76
P044364,1.3,1.3,BA2175TFBQEY -> BA2534GBUTFB,BA2175 -> BA2534,F16C0Y165 -> F0C0Y76
P044365,2.29,2.29,BA2175TFBQEY -> BA2534GBUTFB,BA2175 -> BA2534,F16C0Y165 -> F0C0Y76
P044369,0.61,0.61,BA2175TFBQEY -> BA2534GBUTFB,BA2175 -> BA2534,F16C0Y165 -> F0C0Y76
P044372,0.38,0.38,BA2175TFBQEY -> BA2534GBUTFB,BA2175 -> BA2534,F16C0Y165 -> F0C0Y76
P044382,0.44,0.44,BA2026QEYTFB -> BA2532GBUQEY,BA2026 -> BA2532,F0C0Y76 -> F0C0Y76
P044386,0.28,0.28,BA2044QEYTFB -> BA2532GBUQEY,BA2044 -> BA2532,F12C12Y48 -> F0C0Y76
P044389,0.2,0.2,BA2044QEYTFB -> BA2532GBUQEY,BA2044 -> BA2532,F12C12Y48 -> F0C0Y76
P044391,0.54,0.54,BA2044QEYTFB -> BA2532GBUQEY,BA2044 -> BA2532,F12C12Y48 -> F0C0Y76
P044394,0.47,0.47,BA2044QEYTFB -> BA2532GBUQEY,BA2044 -> BA2532,F12C12Y48 -> F0C0Y76
P044400,0.33,0.33,BA2132QEYTFB -> BA2532GBUQEY,BA2132 -> BA2532,F0C0Y76 -> F0C0Y76
P044411,0.53,0.53,BA2170QEYTFB -> BA2532GBUQEY,BA2170 -> BA2532,F0C0Y76 -> F0C0Y76
P044413,0.66,0.66,BA2170QEYTFB -> BA2532GBUQEY,BA2170 -> BA2532,F0C0Y76 -> F0C0Y76
P044415,4.18,4.18,BA2170QEYTFB -> BA2532GBUQEY,BA2170 -> BA2532,F0C0Y76 -> F0C0Y76
P044424,0.33,0.33,BA2642QEYTFB -> BA2532GBUQEY,BA2642 -> BA2532,F0C0Y72 -> F0C0Y76
P044430,1.99,1.99,BA2534GBUTFB,BA2534,F0C0Y76
P044431,0.97,0.97,BA2534GBUTFB,BA2534,F0C0Y76
P044432,0.68,0.68,BA2534GBUTFB,BA2534,F0C0Y76
P044433,4.85,4.85,BA2534GBUTFB,BA2534,F0C0Y76
P044435,9.29,9.29,BA2534GBUTFB,BA2534,F0C0Y76
P044437,30.27,30.27,BA2534GBUTFB,BA2534,F0C0Y76
P044439,4.6,4.6,BA2534GBUTFB,BA2534,F0C0Y76
P044441,6.39,6.39,BA2604MBQMBY,BA2604,F0C0Y76
P044442,0.51,0.51,BA2604MBQMBY,BA2604,F0C0Y76
P044443,50.22,50.22,BA2604MBQMBY,BA2604,F0C0Y76
P044447,0.73,0.73,BA2604MBQMBY,BA2604,F0C0Y76
P044448,0.02,0.02,BA2604MBQMBY,BA2604,F0C0Y76
P044450,2.83,2.83,BA2604MBQMBY,BA2604,F0C0Y76
P044452,2.89,2.8,AA0463MBYTFB -> BA2604MBQMBY,AA0463 -> BA2604,F16C0Y165 -> F0C0Y76
P044454,1.91,1.91,AA0463MBYTFB -> BA2604MBQMBY,AA0463 -> BA2604,F16C0Y165 -> F0C0Y76
P044461,0.43,0.43,AA0463MBYTFB -> BA2604MBQMBY,AA0463 -> BA2604,F16C0Y165 -> F0C0Y76
P044463,2.7,2.7,AA0471MBYTFB -> BA2604MBQMBY,AA0471 -> BA2604,F16C0Y165 -> F0C0Y76
P044465,1.91,1.91,AA0471MBYTFB -> BA2604MBQMBY,AA0471 -> BA2604,F16C0Y165 -> F0C0Y76
P044471,0.52,0.52,AA0471MBYTFB -> BA2604MBQMBY,AA0471 -> BA2604,F16C0Y165 -> F0C0Y76
P044472,0.33,0.33,AA0471MBYTFB -> BA2604MBQMBY,AA0471 -> BA2604,F16C0Y165 -> F0C0Y76
P044474,3.73,3.73,AA0711MBYZWS -> BA2604MBQMBY,AA0711 -> BA2604,F0C0Y76 -> F0C0Y76
P044483,0.97,0.97,AA0711MBYZWS -> BA2604MBQMBY,AA0711 -> BA2604,F0C0Y76 -> F0C0Y76
P044485,6.14,6.14,BA2603MBYMBQ,BA2603,F0C0Y76
P044487,27.68,27.68,BA2603MBYMBQ,BA2603,F0C0Y76
P044494,1.34,1.34,BA2603MBYMBQ,BA2603,F0C0Y76
P044496,0.38,0.38,AA0143QEYBOD -> BA2610PBLQEY,AA0143 -> BA2610,F0C0Y76 -> F0C0Y76
P044517,0.22,0.22,AA0101TFBBOD -> BA2638PBLTFB,AA0101 -> BA2638,F16C0Y165 -> F0C0Y76
P044518,3.32,3.32,AA0101TFBBOD -> BA2638PBLTFB,AA0101 -> BA2638,F16C0Y165 -> F0C0Y76
P044520,3.95,3.95,AA0101TFBBOD -> BA2638PBLTFB,AA0101 -> BA2638,F16C0Y165 -> F0C0Y76
P044521,1.26,1.26,AA0101TFBBOD -> BA2638PBLTFB,AA0101 -> BA2638,F16C0Y165 -> F0C0Y76
P044525,0.12,0.12,AA0101TFBBOD -> BA2638PBLTFB,AA0101 -> BA2638,F16C0Y165 -> F0C0Y76
P044527,0.27,0.27,AA0101TFBBOD -> BA2638PBLTFB,AA0101 -> BA2638,F16C0Y165 -> F0C0Y76
P044536,0.11,0.11,AA0109TFBBOD -> BA2638PBLTFB,AA0109 -> BA2638,F0C0Y76 -> F0C0Y76
P044547,0.11,0.11,AA0119TFBBOD -> BA2638PBLTFB,AA0119 -> BA2638,F0C0Y76 -> F0C0Y76
P044551,0.39,0.39,AA0137QEYBOD -> BA2644PBLQEY,AA0137 -> super_BA2644,F16C0Y165 -> F0C0Y76
P044558,0.02,0.02,AA0137QEYBOD -> BA2644PBLQEY,AA0137 -> super_BA2644,F16C0Y165 -> F0C0Y76
P044564,0.99,0.99,BA2490TFBCMJ -> BA2638PBLTFB,BA2490 -> BA2638,F0C0Y76 -> F0C0Y76
P044573,0.67,0.67,BA2339QEYFVH -> BA2610PBLQEY,BA2339 -> BA2610,F0C0Y76 -> F0C0Y76
P044580,0.99,0.99,BA2339QEYFVH -> BA2610PBLQEY,BA2339 -> BA2610,F0C0Y76 -> F0C0Y76
P044582,0.33,0.33,BA2339QEYFVH -> BA2610PBLQEY,BA2339 -> BA2610,F0C0Y76 -> F0C0Y76
P044584,1.33,1.33,BA2081QEYFVH -> BA2636PBLQEY,BA2081 -> BA2636,F0C0Y76 -> F12C12Y48
P044585,0.33,0.33,BA2081QEYFVH -> BA2636PBLQEY,BA2081 -> BA2636,F0C0Y76 -> F12C12Y48
P044602,0.41,0.41,BA2644QEYFVH -> BA2636PBLQEY,super_BA2644 -> BA2636,F0C0Y76 -> F12C12Y48
P044606,0.37,0.37,BA2299TFBFVH -> BA2638PBLTFB,BA2299 -> BA2638,F16C0Y165 -> F0C0Y76
P044613,1.43,1.43,BA2299TFBFVH -> BA2638PBLTFB,BA2299 -> BA2638,F16C0Y165 -> F0C0Y76
P044615,0.67,0.67,BA2299TFBFVH -> BA2638PBLTFB,BA2299 -> BA2638,F16C0Y165 -> F0C0Y76
P044617,5.8,5.8,BA2644PBLFVH,,
P044618,0.33,0.33,BA2644PBLFVH,,
P044619,1.65,1.65,BA2644PBLFVH,,
P044621,0.33,0.33,BA2644PBLFVH,,
P044624,2.3,2.3,BA2644PBLFVH,,
P044635,0.78,0.78,BA2358QEYHFH -> BA2610PBLQEY,BA2358 -> BA2610,F0C0Y72 -> F0C0Y76
P044646,0.36,0.36,BA2138TFBHFH -> BA2478QEYTFB -> BA2610PBLQEY,BA2138 -> super_BA2478 -> BA2610,F0C0Y76 -> F0C0Y76 -> F0C0Y76
P044657,3.07,1.56,BA2410TFBHFH -> BA2638PBLTFB,BA2410 -> BA2638,F12C12Y48 -> F0C0Y76
P044668,1.06,1.06,BA2356QEYHFH -> BA2644PBLQEY,BA2356 -> super_BA2644,F0C0Y76 -> F0C0Y76
P044677,0.47,0.47,AA0859TFBIOM -> BA2638PBLTFB,AA0859 -> BA2638,F16C0Y165 -> F0C0Y76
P044681,0.64,0.64,AA0859TFBIOM -> BA2638PBLTFB,AA0859 -> BA2638,F16C0Y165 -> F0C0Y76
P044682,0.33,0.33,BA2574PBLQEY,BA2574,F12C12Y48
P044683,1.93,1.93,BA2574PBLQEY,BA2574,F12C12Y48
P044684,5.65,5.65,BA2574PBLQEY,BA2574,F12C12Y48
P044686,0.33,0.33,BA2574PBLQEY,BA2574,F12C12Y48
P044688,1.96,1.96,BA2574PBLQEY,BA2574,F12C12Y48
P044690,17.19,17.19,BA2574PBLQEY,BA2574,F12C12Y48
P044692,1.6,1.6,BA2574PBLQEY,BA2574,F12C12Y48
P044694,8.61,8.61,BA2610PBLQEY,BA2610,F0C0Y76
P044695,6.66,6.66,BA2610PBLQEY,BA2610,F0C0Y76
P044696,1.89,1.89,BA2610PBLQEY,BA2610,F0C0Y76
P044699,3.93,3.93,BA2610PBLQEY,BA2610,F0C0Y76
P044701,31.41,31.41,BA2610PBLQEY,BA2610,F0C0Y76
P044703,2.32,2.32,BA2610PBLQEY,BA2610,F0C0Y76
P044705,7.63,7.63,BA2636PBLQEY,BA2636,F12C12Y48
P044706,4.38,4.38,BA2636PBLQEY,BA2636,F12C12Y48
P044707,1.32,1.32,BA2636PBLQEY,BA2636,F12C12Y48
P044708,1.67,1.67,BA2636PBLQEY,BA2636,F12C12Y48
P044709,0.65,0.65,BA2636PBLQEY,BA2636,F12C12Y48
P044710,3.31,3.31,BA2636PBLQEY,BA2636,F12C12Y48
P044712,27.04,20.52,BA2636PBLQEY,BA2636,F12C12Y48
P044713,1.04,1.04,BA2636PBLQEY,BA2636,F12C12Y48
P044714,2.99,2.99,BA2636PBLQEY,BA2636,F12C12Y48
P044717,1.66,1.66,BA2061TFBQEY -> BA2638PBLTFB,BA2061 -> BA2638,F0C0Y76 -> F0C0Y76
P044718,0.35,0.35,BA2061TFBQEY -> BA2638PBLTFB,BA2061 -> BA2638,F0C0Y76 -> F0C0Y76
P044725,1.0,1.0,BA2061TFBQEY -> BA2638PBLTFB,BA2061 -> BA2638,F0C0Y76 -> F0C0Y76
P044727,9.54,9.54,BA2644PBLQEY,super_BA2644,F0C0Y76
P044728,4.37,4.37,BA2644PBLQEY,super_BA2644,F0C0Y76
P044729,9.44,9.44,BA2644PBLQEY,super_BA2644,F0C0Y76
P044730,2.48,2.48,BA2644PBLQEY,super_BA2644,F0C0Y76
P044731,0.67,0.67,BA2644PBLQEY,super_BA2644,F0C0Y76
P044732,2.34,2.34,BA2644PBLQEY,super_BA2644,F0C0Y76
P044734,38.58,38.58,BA2644PBLQEY,super_BA2644,F0C0Y76
P044735,0.31,0.31,BA2644PBLQEY,super_BA2644,F0C0Y76
P044736,2.32,2.32,BA2644PBLQEY,super_BA2644,F0C0Y76
