Product,Expected_Demand,Expected_Sold,Expected_Unmet,Legs,Tasks,Assigned_Fleets
P045516,12.55,0.75,11.8,BA2645QEYTNG -> AA0821TNGPHH,BA2645 -> super_AA0821,F16C0Y165 -> F16C0Y165
P045526,2.1,0.45,1.65,AA0530TFBPOU -> BA2544QEYTFB,AA0530 -> BA2544,F16C0Y165 -> F16C0Y165
P045572,0.95,0.95,0.0,AA0630TFBQIY -> BA2570QEYTFB,AA0630 -> BA2570,F16C0Y165 -> F16C0Y165
P045594,0.85,0.85,0.0,BA2102TFBQTD -> BA2544QEYTFB,BA2102 -> BA2544,F16C0Y165 -> F16C0Y165
P045598,0.05,0.05,0.0,BA2104TFBQTD -> BA2570QEYTFB,BA2104 -> BA2570,F0C0Y76 -> F16C0Y165
P045604,0.95,0.15,0.8,BA2104TFBQTD -> BA2570QEYTFB,BA2104 -> BA2570,F0C0Y76 -> F16C0Y165
P045605,1.3,1.3,0.0,BA2104TFBQTD -> BA2570QEYTFB,BA2104 -> BA2570,F0C0Y76 -> F16C0Y165
P045607,16.85,16.85,0.0,AA0312TGPQTQ -> BA2635QEYTGP,super_AA0312 -> super_BA2635,F16C0Y165 -> F16C0Y165
P045608,1.0,1.0,0.0,AA0312TGPQTQ -> BA2635QEYTGP,super_AA0312 -> super_BA2635,F16C0Y165 -> F16C0Y165
P045614,24.0,17.75,6.25,AA0312TGPQTQ -> BA2635QEYTGP,super_AA0312 -> super_BA2635,F16C0Y165 -> F16C0Y165
P045625,23.05,23.05,0.0,BA2642QEYTFB -> AA0302TFBQTQ,BA2642,F16C0Y165
P045633,0.25,0.25,0.0,BA2216TFBQVX -> BA2544QEYTFB,BA2216 -> BA2544,F0C0Y76 -> F16C0Y165
P045640,16.75,16.75,0.0,AA0220TGPQWS -> BA2523QEYTGP,super_AA0220 -> BA2523,F16C0Y165 -> F16C0Y165
P045642,19.55,19.55,0.0,AA0220TGPQWS -> BA2523QEYTGP,super_AA0220 -> BA2523,F16C0Y165 -> F16C0Y165
P045647,23.55,18.4,5.15,AA0220TGPQWS -> BA2523QEYTGP,super_AA0220 -> BA2523,F16C0Y165 -> F16C0Y165
P045662,18.65,9.9,8.75,BA2441TFBSOP -> BA2544QEYTFB,BA2441 -> BA2544,F16C0Y165 -> F16C0Y165
P045669,21.1,0.3,20.8,BA2441TFBSOP -> BA2544QEYTFB,BA2441 -> BA2544,F16C0Y165 -> F16C0Y165
P045672,3.8,3.8,0.0,BA2259TFBSOP -> BA2624QEYTFB,BA2259 -> BA2624,F16C0Y165 -> F16C0Y165
P045685,0.8,0.8,0.0,AA0480TFBTBO -> BA2544QEYTFB,AA0480 -> BA2544,F16C0Y165 -> F16C0Y165
P045687,0.85,0.85,0.0,AA0480TFBTBO -> BA2544QEYTFB,AA0480 -> BA2544,F16C0Y165 -> F16C0Y165
P045688,0.7,0.7,0.0,AA0480TFBTBO -> BA2544QEYTFB,AA0480 -> BA2544,F16C0Y165 -> F16C0Y165
P045692,0.8,0.3,0.5,AA0480TFBTBO -> BA2544QEYTFB,AA0480 -> BA2544,F16C0Y165 -> F16C0Y165
P045713,22.7,22.7,0.0,AA0484TFBTBO -> BA2642QEYTFB,AA0484 -> BA2642,F16C0Y165 -> F16C0Y165
P045727,16.75,16.75,0.0,BA2544QEYTFB,BA2544,F16C0Y165
P045728,25.5,9.45,16.05,BA2544QEYTFB,BA2544,F16C0Y165
P045729,3.85,3.85,0.0,BA2544QEYTFB,BA2544,F16C0Y165
P045730,1.95,1.4,0.55,BA2544QEYTFB,BA2544,F16C0Y165
P045731,4.85,4.85,0.0,BA2544QEYTFB,BA2544,F16C0Y165
P045732,1.4,1.4,0.0,BA2544QEYTFB,BA2544,F16C0Y165
P045733,5.2,5.2,0.0,BA2544QEYTFB,BA2544,F16C0Y165
P045736,4.3,3.7,0.6,BA2544QEYTFB,BA2544,F16C0Y165
P045737,12.65,12.65,0.0,BA2544QEYTFB,BA2544,F16C0Y165
P045738,8.2,8.2,0.0,BA2570QEYTFB,BA2570,F16C0Y165
P045739,17.55,12.95,4.6,BA2570QEYTFB,BA2570,F16C0Y165
P045740,1.85,1.85,0.0,BA2570QEYTFB,BA2570,F16C0Y165
P045741,8.45,8.45,0.0,BA2570QEYTFB,BA2570,F16C0Y165
P045742,1.45,1.45,0.0,BA2570QEYTFB,BA2570,F16C0Y165
P045743,1.1,1.1,0.0,BA2570QEYTFB,BA2570,F16C0Y165
P045744,7.55,7.55,0.0,BA2570QEYTFB,BA2570,F16C0Y165
P045745,1.05,1.05,0.0,BA2570QEYTFB,BA2570,F16C0Y165
P045747,2.1,2.1,0.0,BA2570QEYTFB,BA2570,F16C0Y165
P045748,24.4,24.4,0.0,BA2570QEYTFB,BA2570,F16C0Y165
P045749,3.7,3.7,0.0,BA2624QEYTFB,BA2624,F16C0Y165
P045753,4.25,1.25,3.0,BA2624QEYTFB,BA2624,F16C0Y165
P045754,1.85,1.75,0.1,BA2624QEYTFB,BA2624,F16C0Y165
P045755,3.75,2.3,1.45,BA2624QEYTFB,BA2624,F16C0Y165
P045759,5.6,5.6,0.0,BA2624QEYTFB,BA2624,F16C0Y165
P045760,2.6,2.6,0.0,BA2642QEYTFB,BA2642,F16C0Y165
P045761,2.7,0.4,2.3,BA2642QEYTFB,BA2642,F16C0Y165
P045762,5.65,5.65,0.0,BA2642QEYTFB,BA2642,F16C0Y165
P045763,6.1,2.55,3.55,BA2642QEYTFB,BA2642,F16C0Y165
P045764,5.15,4.05,1.1,BA2642QEYTFB,BA2642,F16C0Y165
P045765,4.7,4.7,0.0,BA2642QEYTFB,BA2642,F16C0Y165
P045766,2.1,2.1,0.0,BA2642QEYTFB,BA2642,F16C0Y165
P045769,0.9,0.45,0.45,BA2642QEYTFB,BA2642,F16C0Y165
P045770,3.6,3.6,0.0,BA2642QEYTFB,BA2642,F16C0Y165
P045771,1.05,1.05,0.0,BA2635QEYTGP,super_BA2635,F16C0Y165
P045772,17.8,17.8,0.0,BA2635QEYTGP,super_BA2635,F16C0Y165
P045773,3.15,3.15,0.0,BA2635QEYTGP,super_BA2635,F16C0Y165
P045774,19.2,19.2,0.0,BA2635QEYTGP,super_BA2635,F16C0Y165
P045775,1.05,1.05,0.0,BA2635QEYTGP,super_BA2635,F16C0Y165
P045776,12.3,12.3,0.0,BA2635QEYTGP,super_BA2635,F16C0Y165
P045779,32.8,32.8,0.0,BA2635QEYTGP,super_BA2635,F16C0Y165
P045780,12.35,12.35,0.0,BA2635QEYTGP,super_BA2635,F16C0Y165
P045781,5.55,5.55,0.0,BA2635QEYTGP,super_BA2635,F16C0Y165
P045802,10.9,10.9,0.0,AA0062KOVTJU -> AA0061TFBKOV -> BA2544QEYTFB,super_AA0062 -> super_AA0061 -> BA2544,F16C0Y165 -> F16C0Y165 -> F16C0Y165
P045805,16.35,16.35,0.0,BA2624QEYTFB -> AA0067TFBTJU,BA2624,F16C0Y165
P045807,19.0,19.0,0.0,BA2624QEYTFB -> AA0067TFBTJU,BA2624,F16C0Y165
P045812,23.05,23.05,0.0,BA2624QEYTFB -> AA0067TFBTJU,BA2624,F16C0Y165
P045813,11.6,11.6,0.0,BA2624QEYTFB -> AA0067TFBTJU,BA2624,F16C0Y165
P045816,20.4,20.4,0.0,BA2617QEYTKD,BA2617,F16C0Y165
P045817,11.45,11.45,0.0,BA2617QEYTKD,BA2617,F16C0Y165
P045818,4.65,4.65,0.0,BA2617QEYTKD,BA2617,F16C0Y165
P045819,1.0,1.0,0.0,BA2617QEYTKD,BA2617,F16C0Y165
P045820,1.4,1.4,0.0,BA2617QEYTKD,BA2617,F16C0Y165
P045821,8.3,8.3,0.0,BA2617QEYTKD,BA2617,F16C0Y165
P045823,11.05,11.05,0.0,BA2617QEYTKD,BA2617,F16C0Y165
P045825,1.2,1.2,0.0,BA2617QEYTKD,BA2617,F16C0Y165
P045829,18.65,18.65,0.0,AA0234TGPTKE -> BA2523QEYTGP,super_AA0234 -> BA2523,F16C0Y165 -> F16C0Y165
P045834,2.8,2.8,0.0,AA0234TGPTKE -> BA2523QEYTGP,super_AA0234 -> BA2523,F16C0Y165 -> F16C0Y165
P045837,7.5,7.5,0.0,BA2541QEYTNG,BA2541,F16C0Y165
P045838,21.85,21.85,0.0,BA2541QEYTNG,BA2541,F16C0Y165
P045839,6.15,6.15,0.0,BA2541QEYTNG,BA2541,F16C0Y165
P045840,10.65,10.65,0.0,BA2541QEYTNG,BA2541,F16C0Y165
P045841,7.15,7.15,0.0,BA2541QEYTNG,BA2541,F16C0Y165
P045843,1.35,1.35,0.0,BA2541QEYTNG,BA2541,F16C0Y165
P045844,3.0,3.0,0.0,BA2541QEYTNG,BA2541,F16C0Y165
P045845,31.85,31.6,0.25,BA2541QEYTNG,BA2541,F16C0Y165
P045847,1.85,1.85,0.0,BA2541QEYTNG,BA2541,F16C0Y165
P045848,10.1,10.1,0.0,BA2565QEYTNG,BA2565,F16C0Y165
P045849,18.5,18.45,0.05,BA2565QEYTNG,BA2565,F16C0Y165
P045850,1.15,1.15,0.0,BA2565QEYTNG,BA2565,F16C0Y165
P045851,15.1,15.1,0.0,BA2565QEYTNG,BA2565,F16C0Y165
P045852,15.6,15.6,0.0,BA2565QEYTNG,BA2565,F16C0Y165
P045853,1.0,1.0,0.0,BA2565QEYTNG,BA2565,F16C0Y165
P045854,9.75,9.75,0.0,BA2565QEYTNG,BA2565,F16C0Y165
P045855,1.45,1.45,0.0,BA2565QEYTNG,BA2565,F16C0Y165
P045856,54.8,0.6,54.2,BA2565QEYTNG,BA2565,F16C0Y165
P045857,10.95,10.95,0.0,BA2565QEYTNG,BA2565,F16C0Y165
P045858,5.0,5.0,0.0,BA2565QEYTNG,BA2565,F16C0Y165
P045859,5.7,5.7,0.0,BA2633QEYTNG,BA2633,F16C0Y165
P045860,18.35,16.8,1.55,BA2633QEYTNG,BA2633,F16C0Y165
P045861,5.95,5.95,0.0,BA2633QEYTNG,BA2633,F16C0Y165
P045862,11.5,11.5,0.0,BA2633QEYTNG,BA2633,F16C0Y165
P045863,7.55,7.55,0.0,BA2633QEYTNG,BA2633,F16C0Y165
P045864,5.55,5.55,0.0,BA2633QEYTNG,BA2633,F16C0Y165
P045865,8.25,8.25,0.0,BA2633QEYTNG,BA2633,F16C0Y165
P045866,2.7,2.7,0.0,BA2633QEYTNG,BA2633,F16C0Y165
P045868,12.1,12.1,0.0,BA2633QEYTNG,BA2633,F16C0Y165
P045869,3.1,3.1,0.0,BA2633QEYTNG,BA2633,F16C0Y165
P045870,5.85,5.85,0.0,BA2645QEYTNG,BA2645,F16C0Y165
P045871,19.15,19.15,0.0,BA2645QEYTNG,BA2645,F16C0Y165
P045873,3.55,3.55,0.0,BA2645QEYTNG,BA2645,F16C0Y165
P045874,3.35,3.35,0.0,BA2645QEYTNG,BA2645,F16C0Y165
P045876,8.2,8.2,0.0,BA2645QEYTNG,BA2645,F16C0Y165
P045877,1.8,1.8,0.0,BA2645QEYTNG,BA2645,F16C0Y165
P045878,19.45,18.9,0.55,BA2645QEYTNG,BA2645,F16C0Y165
P045879,11.2,11.2,0.0,BA2645QEYTNG,BA2645,F16C0Y165
P045880,1.0,1.0,0.0,BA2645QEYTNG,BA2645,F16C0Y165
P045881,0.05,0.05,0.0,AA0504TFBTOB -> BA2544QEYTFB,AA0504 -> BA2544,F16C0Y165 -> F16C0Y165
P045883,0.35,0.35,0.0,AA0504TFBTOB -> BA2544QEYTFB,AA0504 -> BA2544,F16C0Y165 -> F16C0Y165
P045885,0.15,0.1,0.05,AA0504TFBTOB -> BA2544QEYTFB,AA0504 -> BA2544,F16C0Y165 -> F16C0Y165
P045907,10.45,10.15,0.3,BA2542TFBZFH -> BA2544QEYTFB,BA2542 -> BA2544,F16C0Y165 -> F16C0Y165
P045913,0.95,0.95,0.0,BA2542TFBZFH -> BA2544QEYTFB,BA2542 -> BA2544,F16C0Y165 -> F16C0Y165
P045921,3.3,3.3,0.0,BA2584TFBZFH -> BA2624QEYTFB,BA2584 -> BA2624,F16C0Y165 -> F16C0Y165
P045924,5.65,5.65,0.0,BA2584TFBZFH -> BA2624QEYTFB,BA2584 -> BA2624,F16C0Y165 -> F16C0Y165
P045927,0.65,0.65,0.0,BA2264TFBZWS -> BA2544QEYTFB,BA2264 -> BA2544,F16C0Y165 -> F16C0Y165
P045929,0.95,0.95,0.0,BA2264TFBZWS -> BA2544QEYTFB,BA2264 -> BA2544,F16C0Y165 -> F16C0Y165
P045931,1.0,1.0,0.0,BA2264TFBZWS -> BA2544QEYTFB,BA2264 -> BA2544,F16C0Y165 -> F16C0Y165
P045935,0.7,0.7,0.0,BA2264TFBZWS -> BA2544QEYTFB,BA2264 -> BA2544,F16C0Y165 -> F16C0Y165
P045954,1.35,0.9,0.45,BA2314TFBZWS -> BA2624QEYTFB,BA2314 -> BA2624,F16C0Y165 -> F16C0Y165
P045968,0.95,0.95,0.0,BA2116TFBZZD -> BA2544QEYTFB,BA2116 -> BA2544,F16C0Y165 -> F16C0Y165
P045969,4.5,4.5,0.0,BA2118TFBZZD -> BA2624QEYTFB,BA2118 -> BA2624,F16C0Y165 -> F16C0Y165
P045971,5.95,5.7,0.25,BA2118TFBZZD -> BA2624QEYTFB,BA2118 -> BA2624,F16C0Y165 -> F16C0Y165
P045976,0.55,0.55,0.0,BA2118TFBZZD -> BA2624QEYTFB,BA2118 -> BA2624,F16C0Y165 -> F16C0Y165
P045991,4.55,4.55,0.0,BA2386TFBZZK -> BA2624QEYTFB,BA2386 -> BA2624,F16C0Y165 -> F16C0Y165
P046001,0.8,0.8,0.0,BA2386TFBZZK -> BA2624QEYTFB,BA2386 -> BA2624,F16C0Y165 -> F16C0Y165
P046045,5.25,5.25,0.0,BA2573TFBQEY -> BA2593QEYCPJ,BA2573 -> BA2593,F16C0Y165 -> F16C0Y165
P046046,1.0,1.0,0.0,BA2537QEYCPJ -> BA2635TFBQEY,BA2537 -> super_BA2635,F16C0Y165 -> F16C0Y165
P046050,0.2,0.2,0.0,BA2537QEYCPJ -> BA2635TFBQEY,BA2537 -> super_BA2635,F16C0Y165 -> F16C0Y165
P046051,1.0,1.0,0.0,BA2537QEYCPJ -> BA2635TFBQEY,BA2537 -> super_BA2635,F16C0Y165 -> F16C0Y165
P046057,4.4,4.4,0.0,AA0030QEYCPT -> BA2629TFBQEY,AA0030 -> BA2629,F16C0Y165 -> F16C0Y165
P046059,6.4,6.4,0.0,AA0030QEYCPT -> BA2629TFBQEY,AA0030 -> BA2629,F16C0Y165 -> F16C0Y165
P046061,1.05,1.05,0.0,AA0030QEYCPT -> BA2629TFBQEY,AA0030 -> BA2629,F16C0Y165 -> F16C0Y165
P046062,5.2,5.2,0.0,AA0030QEYCPT -> BA2629TFBQEY,AA0030 -> BA2629,F16C0Y165 -> F16C0Y165
P046066,1.05,1.05,0.0,AA0030QEYCPT -> BA2629TFBQEY,AA0030 -> BA2629,F16C0Y165 -> F16C0Y165
P046067,0.75,0.75,0.0,AA0030QEYCPT -> BA2629TFBQEY,AA0030 -> BA2629,F16C0Y165 -> F16C0Y165
P046080,5.8,5.8,0.0,BA2539TFBGBU,BA2539,F0C0Y76
P046082,2.95,2.95,0.0,BA2539TFBGBU,BA2539,F0C0Y76
P046083,16.35,16.35,0.0,BA2539TFBGBU,BA2539,F0C0Y76
P046085,10.75,10.75,0.0,BA2539TFBGBU,BA2539,F0C0Y76
P046087,36.0,27.35,8.65,BA2539TFBGBU,BA2539,F0C0Y76
P046088,0.95,0.95,0.0,BA2539TFBGBU,BA2539,F0C0Y76
P046089,3.4,3.4,0.0,BA2539TFBGBU,BA2539,F0C0Y76
P046090,3.65,3.65,0.0,BA2594TFBHFH,BA2594,F16C0Y165
P046091,17.6,17.6,0.0,BA2594TFBHFH,BA2594,F16C0Y165
P046093,19.75,19.75,0.0,BA2594TFBHFH,BA2594,F16C0Y165
P046094,1.0,1.0,0.0,BA2594TFBHFH,BA2594,F16C0Y165
P046095,5.7,5.7,0.0,BA2594TFBHFH,BA2594,F16C0Y165
P046096,1.85,1.85,0.0,BA2594TFBHFH,BA2594,F16C0Y165
P046097,1.35,1.35,0.0,BA2594TFBHFH,BA2594,F16C0Y165
P046098,22.7,22.7,0.0,BA2594TFBHFH,BA2594,F16C0Y165
P046099,2.25,2.25,0.0,BA2594TFBHFH,BA2594,F16C0Y165
P046100,2.25,2.25,0.0,BA2594TFBHFH,BA2594,F16C0Y165
P046101,0.15,0.15,0.0,AA0877QEYIOM -> BA2629TFBQEY,AA0877 -> BA2629,F16C0Y165 -> F16C0Y165
P046103,5.6,5.6,0.0,AA0877QEYIOM -> BA2629TFBQEY,AA0877 -> BA2629,F16C0Y165 -> F16C0Y165
P046105,8.0,8.0,0.0,AA0877QEYIOM -> BA2629TFBQEY,AA0877 -> BA2629,F16C0Y165 -> F16C0Y165
P046106,1.9,1.9,0.0,AA0877QEYIOM -> BA2629TFBQEY,AA0877 -> BA2629,F16C0Y165 -> F16C0Y165
P046107,8.95,1.2,7.75,AA0877QEYIOM -> BA2629TFBQEY,AA0877 -> BA2629,F16C0Y165 -> F16C0Y165
P046110,11.55,1.95,9.6,AA0877QEYIOM -> BA2629TFBQEY,AA0877 -> BA2629,F16C0Y165 -> F16C0Y165
P046111,1.0,1.0,0.0,AA0877QEYIOM -> BA2629TFBQEY,AA0877 -> BA2629,F16C0Y165 -> F16C0Y165
P046117,4.75,0.15,4.6,BA2091QEYNGS -> BA2573TFBQEY,BA2091 -> BA2573,F16C0Y165 -> F16C0Y165
P046123,0.7,0.7,0.0,BA2627TFBQEY -> BA2091QEYNGS,BA2627 -> BA2091,F16C0Y165 -> F16C0Y165
P046127,12.1,12.1,0.0,BA2627TFBQEY -> BA2091QEYNGS,BA2627 -> BA2091,F16C0Y165 -> F16C0Y165
P046128,5.3,5.3,0.0,BA2627TFBQEY -> BA2091QEYNGS,BA2627 -> BA2091,F16C0Y165 -> F16C0Y165
P046134,1.0,1.0,0.0,BA2329QEYNGS -> BA2629TFBQEY,BA2329 -> BA2629,F16C0Y165 -> F16C0Y165
P046139,1.85,1.85,0.0,BA2329QEYNGS -> BA2629TFBQEY,BA2329 -> BA2629,F16C0Y165 -> F16C0Y165
P046144,1.6,1.6,0.0,BA2329QEYNGS -> BA2629TFBQEY,BA2329 -> BA2629,F16C0Y165 -> F16C0Y165
P046145,1.15,1.15,0.0,BA2631TFBQEY -> BA2329QEYNGS,BA2631 -> BA2329,F0C0Y76 -> F16C0Y165
P046150,6.1,6.1,0.0,BA2631TFBQEY -> BA2329QEYNGS,BA2631 -> BA2329,F0C0Y76 -> F16C0Y165
P046156,3.7,3.7,0.0,BA2637TFBPBL,BA2637,F0C0Y76
P046157,10.3,10.1,0.2,BA2637TFBPBL,BA2637,F0C0Y76
P046158,12.3,12.3,0.0,BA2637TFBPBL,BA2637,F0C0Y76
P046159,3.25,3.25,0.0,BA2637TFBPBL,BA2637,F0C0Y76
P046160,2.55,2.55,0.0,BA2637TFBPBL,BA2637,F0C0Y76
P046161,4.6,4.6,0.0,BA2637TFBPBL,BA2637,F0C0Y76
P046162,11.1,11.1,0.0,BA2637TFBPBL,BA2637,F0C0Y76
P046164,33.75,6.3,27.45,BA2637TFBPBL,BA2637,F0C0Y76
P046165,11.65,11.65,0.0,BA2637TFBPBL,BA2637,F0C0Y76
P046166,4.25,4.25,0.0,BA2637TFBPBL,BA2637,F0C0Y76
P046171,21.0,0.75,20.25,BA2545TFBQEY -> AA0809QEYPHH,BA2545 -> AA0809,F16C0Y165 -> F16C0Y165
P046183,0.8,0.8,0.0,AA0809QEYPHH -> BA2629TFBQEY,AA0809 -> BA2629,F16C0Y165 -> F16C0Y165
P046188,5.2,4.75,0.45,AA0809QEYPHH -> BA2629TFBQEY,AA0809 -> BA2629,F16C0Y165 -> F16C0Y165
P046193,12.8,1.05,11.75,BA2631TFBQEY -> AA0809QEYPHH,BA2631 -> AA0809,F0C0Y76 -> F16C0Y165
P046222,7.95,7.95,0.0,BA2545TFBQEY,BA2545,F16C0Y165
P046223,17.3,17.3,0.0,BA2545TFBQEY,BA2545,F16C0Y165
P046224,6.0,6.0,0.0,BA2545TFBQEY,BA2545,F16C0Y165
P046226,9.75,9.75,0.0,BA2545TFBQEY,BA2545,F16C0Y165
P046228,12.2,12.2,0.0,BA2545TFBQEY,BA2545,F16C0Y165
P046229,3.3,3.3,0.0,BA2545TFBQEY,BA2545,F16C0Y165
P046231,10.9,10.9,0.0,BA2545TFBQEY,BA2545,F16C0Y165
P046232,7.7,7.7,0.0,BA2545TFBQEY,BA2545,F16C0Y165
P046233,8.0,8.0,0.0,BA2573TFBQEY,BA2573,F16C0Y165
P046235,6.6,6.6,0.0,BA2573TFBQEY,BA2573,F16C0Y165
P046239,9.3,0.85,8.45,BA2573TFBQEY,BA2573,F16C0Y165
P046243,7.5,7.5,0.0,BA2573TFBQEY,BA2573,F16C0Y165
P046244,2.25,2.25,0.0,BA2627TFBQEY,BA2627,F16C0Y165
P046245,7.15,7.15,0.0,BA2627TFBQEY,BA2627,F16C0Y165
P046246,3.0,3.0,0.0,BA2627TFBQEY,BA2627,F16C0Y165
P046247,2.5,2.5,0.0,BA2627TFBQEY,BA2627,F16C0Y165
P046248,2.8,2.8,0.0,BA2627TFBQEY,BA2627,F16C0Y165
P046250,1.65,1.65,0.0,BA2627TFBQEY,BA2627,F16C0Y165
P046251,3.2,3.2,0.0,BA2627TFBQEY,BA2627,F16C0Y165
P046252,24.4,24.4,0.0,BA2627TFBQEY,BA2627,F16C0Y165
P046253,11.85,11.85,0.0,BA2627TFBQEY,BA2627,F16C0Y165
P046254,3.75,3.75,0.0,BA2627TFBQEY,BA2627,F16C0Y165
P046255,2.55,2.55,0.0,BA2629TFBQEY,BA2629,F16C0Y165
P046256,2.05,2.05,0.0,BA2629TFBQEY,BA2629,F16C0Y165
P046259,12.4,12.4,0.0,BA2629TFBQEY,BA2629,F16C0Y165
P046261,9.35,9.35,0.0,BA2629TFBQEY,BA2629,F16C0Y165
P046265,5.15,5.15,0.0,BA2629TFBQEY,BA2629,F16C0Y165
P046266,3.35,3.35,0.0,BA2631TFBQEY,BA2631,F0C0Y76
P046267,17.4,17.4,0.0,BA2631TFBQEY,BA2631,F0C0Y76
P046270,2.45,2.45,0.0,BA2631TFBQEY,BA2631,F0C0Y76
P046272,10.95,10.95,0.0,BA2631TFBQEY,BA2631,F0C0Y76
P046276,4.25,4.25,0.0,BA2631TFBQEY,BA2631,F0C0Y76
P046277,9.9,9.9,0.0,BA2635TFBQEY,super_BA2635,F16C0Y165
P046278,5.4,0.15,5.25,BA2635TFBQEY,super_BA2635,F16C0Y165
P046279,5.7,5.7,0.0,BA2635TFBQEY,super_BA2635,F16C0Y165
P046280,19.2,11.4,7.8,BA2635TFBQEY,super_BA2635,F16C0Y165
P046281,5.65,5.65,0.0,BA2635TFBQEY,super_BA2635,F16C0Y165
P046283,7.7,7.7,0.0,BA2635TFBQEY,super_BA2635,F16C0Y165
P046286,11.1,11.1,0.0,BA2635TFBQEY,super_BA2635,F16C0Y165
P046287,4.5,4.5,0.0,BA2635TFBQEY,super_BA2635,F16C0Y165
P046299,4.65,4.65,0.0,BA2627TFBQEY -> BA2019QEYSEN,BA2627 -> BA2019,F16C0Y165 -> F16C0Y165
P046314,12.75,1.2,11.55,BA2083QEYSEN -> BA2635TFBQEY,BA2083 -> super_BA2635,F16C0Y165 -> F16C0Y165
P046324,19.15,19.15,0.0,BA2635TFBTGP,,
P046329,2.15,2.15,0.0,BA2635TFBTGP,,
P046330,0.7,0.7,0.0,BA2635TFBTGP,,
P046336,13.05,10.9,2.15,BA2617QEYTKD -> BA2573TFBQEY,BA2617 -> BA2573,F16C0Y165 -> F16C0Y165
P046355,16.35,16.35,0.0,BA2565QEYTNG -> BA2629TFBQEY,BA2565 -> BA2629,F16C0Y165 -> F16C0Y165
P046356,1.75,1.75,0.0,BA2565QEYTNG -> BA2629TFBQEY,BA2565 -> BA2629,F16C0Y165 -> F16C0Y165
P046357,18.05,18.05,0.0,BA2565QEYTNG -> BA2629TFBQEY,BA2565 -> BA2629,F16C0Y165 -> F16C0Y165
P046358,2.7,2.7,0.0,BA2565QEYTNG -> BA2629TFBQEY,BA2565 -> BA2629,F16C0Y165 -> F16C0Y165
P046360,8.2,8.2,0.0,BA2565QEYTNG -> BA2629TFBQEY,BA2565 -> BA2629,F16C0Y165 -> F16C0Y165
P046362,23.8,17.05,6.75,BA2565QEYTNG -> BA2629TFBQEY,BA2565 -> BA2629,F16C0Y165 -> F16C0Y165
P046377,16.5,0.1,16.4,BA2635TFBQEY -> BA2541QEYTNG,super_BA2635 -> BA2541,F16C0Y165 -> F16C0Y165
P046380,1.0,1.0,0.0,BA2635TFBQEY -> BA2541QEYTNG,super_BA2635 -> BA2541,F16C0Y165 -> F16C0Y165
P046401,18.35,16.6,1.75,AA0580QEYTOB -> BA2635TFBQEY,AA0580 -> super_BA2635,F16C0Y165 -> F16C0Y165
P046412,19.1,19.1,0.0,BA2473QEYTUT -> BA2629TFBQEY,super_BA2473 -> BA2629,F16C0Y165 -> F16C0Y165
P046417,1.05,1.05,0.0,BA2473QEYTUT -> BA2629TFBQEY,super_BA2473 -> BA2629,F16C0Y165 -> F16C0Y165
P046421,10.15,3.55,6.6,BA2542TFBZFH,BA2542,F16C0Y165
P046423,6.25,6.25,0.0,BA2542TFBZFH,BA2542,F16C0Y165
P046424,15.55,15.55,0.0,BA2542TFBZFH,BA2542,F16C0Y165
P046426,13.05,13.05,0.0,BA2542TFBZFH,BA2542,F16C0Y165
P046427,2.6,2.6,0.0,BA2542TFBZFH,BA2542,F16C0Y165
P046429,13.2,13.2,0.0,BA2542TFBZFH,BA2542,F16C0Y165
P046430,0.95,0.95,0.0,BA2542TFBZFH,BA2542,F16C0Y165
P046432,12.75,11.55,1.2,BA2580TFBZFH,BA2580,F16C0Y165
P046433,9.9,9.9,0.0,BA2580TFBZFH,BA2580,F16C0Y165
P046434,4.95,4.95,0.0,BA2580TFBZFH,BA2580,F16C0Y165
P046435,4.95,4.95,0.0,BA2580TFBZFH,BA2580,F16C0Y165
P046436,0.95,0.95,0.0,BA2580TFBZFH,BA2580,F16C0Y165
P046437,2.0,2.0,0.0,BA2580TFBZFH,BA2580,F16C0Y165
P046438,2.85,2.85,0.0,BA2580TFBZFH,BA2580,F16C0Y165
P046439,8.25,0.05,8.2,BA2580TFBZFH,BA2580,F16C0Y165
P046440,3.6,3.6,0.0,BA2580TFBZFH,BA2580,F16C0Y165
P046441,3.25,3.25,0.0,BA2580TFBZFH,BA2580,F16C0Y165
P046442,2.2,2.2,0.0,BA2584TFBZFH,BA2584,F16C0Y165
P046443,19.45,14.65,4.8,BA2584TFBZFH,BA2584,F16C0Y165
P046444,3.9,3.9,0.0,BA2584TFBZFH,BA2584,F16C0Y165
P046445,8.95,8.95,0.0,BA2584TFBZFH,BA2584,F16C0Y165
P046446,8.5,8.5,0.0,BA2584TFBZFH,BA2584,F16C0Y165
P046447,2.75,2.75,0.0,BA2584TFBZFH,BA2584,F16C0Y165
P046448,11.2,11.2,0.0,BA2584TFBZFH,BA2584,F16C0Y165
P046449,6.9,6.9,0.0,BA2584TFBZFH,BA2584,F16C0Y165
P046451,7.4,7.4,0.0,BA2584TFBZFH,BA2584,F16C0Y165
P046452,7.1,7.1,0.0,BA2584TFBZFH,BA2584,F16C0Y165
P046453,2.8,2.8,0.0,BA2670TFBZMX,BA2670,F16C0Y165
P046454,14.0,14.0,0.0,BA2670TFBZMX,BA2670,F16C0Y165
P046455,1.0,1.0,0.0,BA2670TFBZMX,BA2670,F16C0Y165
P046456,6.15,6.15,0.0,BA2670TFBZMX,BA2670,F16C0Y165
